SATKER;TGL_DIFF;UP;PAGU;REALISASI;PAGU52;REAL52;PAGU53;REAL53;REALGUP
667222;2;30000000;8235631000;4430398535;3526535000;2134814055;249000000;203821225;26629502
402242;8;60000000;12115493000;6271156153;1580832000;859220111;145000000;144500000;59959604
406369;7;60000000;7451461000;5458474402;2169547000;1276733718;100000000;100000000;58408910
416094;9;60000000;17312666000;9015693210;5558251000;2807652240;242555000;15636000;35257663
527961;21;25000000;1719478000;933978256;1297015000;608327256;244495000;233730000;18973338
553792;23;30000000;3550824000;2056627031;794243000;362957000;118727000;108538000;29260000
641677;24;300000000;75086458000;39912737130;18916054000;9561809119;776608000;481273891;295158500
667215;21;36000000;5638916000;3734514454;3291859000;1989897346;0;0;23003269
401946;22;20000000;30819119000;2354652634;927824000;453537844;27771349000;723693301;18755797
119036;22;6000000;552941000;108622966;552941000;108622966;0;0;5975000
111714;1;300000000;43581925000;26547544567;13186783000;7056559554;0;0;180350000
675577;15;18000000;9888967000;1758960948;8308538000;1151477553;438152000;20600000;7100000
641698;15;300000000;50077448000;31365998485;14574164000;8589422910;0;0;299520000
426072;16;30000000;4284145000;2482160413;1029773000;569188689;18000000;8000000;15553697
419202;14;60000000;1833685000;863932958;1833685000;863932958;0;0;48479392
665292;14;393857200;59020973000;34290731262;17415837000;8190241796;0;0;339094000
117134;18;30000000;6906992000;3219194346;6906992000;3219194346;0;0;29180382
98991;5;30000000;5619549000;3153508449;1339370000;879118164;181500000;181325000;29991300
447940;3;180000000;1,33055E+11;35828562557;43506623000;17456689733;62709645000;3394849230;90983900
567495;7;120000000;14821595000;4962742550;8198395000;1939865198;1420000000;15328590;96993650
426072;4;30000000;4284145000;2482160413;1029773000;569188689;18000000;8000000;29958000
7123;12;30000000;7922868000;3912402734;1650412000;548595773;7000000;0;28129896
637550;21;30000000;4830164000;2221775590;3153094000;1222599058;18722000;17220000;24955000
418352;28;90000000;13262274000;7114572221;5527812000;2152470532;1215041000;148432000;48676024
682900;10;60000000;1898061000;939509504;1871561000;939509504;26500000;0;55484051
428289;11;51000000;8434481000;5415016695;5307780000;3347123603;0;0;34782250
418399;22;36000000;8756173000;5813027134;1602707000;1177890551;170020000;100000000;36000000
98984;25;60000000;5141543000;2711876772;1592832000;999725043;91000000;91000000;59921016
98991;10;30000000;5619549000;3153508449;1339370000;879118164;181500000;181325000;26899101
418401;29;60000000;10507823000;5223151948;2458465000;1032206841;1613500000;767617200;50964615
641546;29;72000000;11130186000;7235681938;3832372000;2570588000;0;0;70915000
401819;2;400000000;67143239000;32922725270;57078580000;27099430701;1250000000;49890000;129649472
440507;17;10000000;445901000;220098105;193270000;84885568;0;0;8245000
418527;23;1000000;697373000;312270797;178150000;87466300;0;0;930000
417641;1;30600000;8636007000;4134156493;1864327000;890881041;207000000;0;30500000
402298;21;20000000;4189202000;3023130905;1147739000;822068336;407230000;402540000;14063382
98959;23;30000000;5818674000;3354053795;1715295000;751432948;111000000;77500000;29127825
526751;30;1000000;41700000;18000000;41700000;18000000;0;0;1000000
553099;32;20000000;2078027000;1140312282;539760000;206926000;40500000;40500000;18946000
665292;5;393857200;59020973000;34290731262;17415837000;8190241796;0;0;393309490
248920;13;60000000;15231078000;7605951441;5818868000;2400998947;797872000;213623644;31029306
111804;19;30000000;3319375000;1668972650;892655000;259447840;0;0;25033300
418523;19;18000000;10308977000;5092972338;1805790000;798298499;1750000000;497012300;17959410
431170;19;20000000;8645755000;3633240122;5434022000;2412467810;1550785000;370150942;19992673
536726;25;50000000;4597383000;3059732881;1328442000;624931400;0;0;36990900
401943;15;34800000;26641067000;3302253044;1051444000;512088721;23538000000;1099117347;30242592
117134;16;30000000;6906992000;3219194346;6906992000;3219194346;0;0;29726738
440505;22;1800000;163554000;75155508;43450000;22350000;0;0;1650000
426421;2;60000000;3013791000;1583226166;1500935000;731307713;50000000;0;47270900
672969;4;20000000;3967705000;2307741360;1405737000;869564696;87500000;84250000;19992000
686250;6;440000000;47306926000;21653421897;34318902000;12682999448;0;0;19996900
553104;12;15000000;3204406000;1939964233;723404000;380689000;153000000;151000000;8820000
665307;1;240000000;44341528000;28453518761;13920948000;7922027979;0;0;240000000
673521;24;48000000;5730457000;2998494493;2615244000;1667803496;0;0;44855871
641504;26;45000000;27392137000;15915851914;6399705000;2814168680;0;0;45000000
119137;26;470000000;29462430000;9361416969;29462430000;9361416969;0;0;42373750
561541;12;90000000;10661579000;5486002291;3159928000;1336018942;351462000;0;77937947
567495;17;120000000;14821595000;4962742550;8198395000;1939865198;1420000000;15328590;119810686
437092;22;51000000;6866891000;3933248068;1839768000;891971515;349818000;323018000;46884006
7229;25;30000000;5199371000;3120129782;1466700000;562787000;7000000;0;27982000
650128;25;7000000;16235542000;8028971674;540008000;258767753;75000000;47750000;4148580
7123;3;30000000;7922868000;3912402734;1650412000;548595773;7000000;0;29961345
410291;7;90000000;11506971000;5632371086;6164177000;2461778201;162477000;75185300;49077000
667236;9;60000000;9016895000;5998999941;5720540000;3719459314;0;0;56155000
650829;6;22000000;11329738000;7433103382;1078933000;559684500;0;0;19700000
505786;3;60000000;15224207000;8020058802;13880567000;7066009082;1343640000;954049720;59767975
653108;27;30000000;3503481000;2084966847;1784125000;757601555;100000000;19242630;29848614
681507;16;12500000;3661326000;1311090672;838290000;467413500;2061730000;447410950;12277500
418304;16;240000000;1,5944E+11;60790494477;51227421000;20107484296;1,04427E+11;38406842157;128519654
425369;17;210000000;25085746000;17163909588;14975121000;10131211128;1828000000;1424096500;158451204
418458;27;20000000;27215866000;14240491132;944486000;395147433;82650000;35138850;16571080
597541;27;45000000;4164040000;2316611666;1207608000;573189928;70000000;49913000;44485598
661192;28;20000000;1612354000;843735366;537068000;248600000;54230000;54000000;10000000
111714;5;300000000;43581925000;26547544567;13186783000;7056559554;0;0;168150000
683996;7;60000000;17621429000;9290892785;13267582000;6270483666;0;0;55735357
634530;8;30000000;1439194000;814437291;1191434000;691232291;0;0;29283451
111910;9;15000000;5192721000;2627745590;3279949000;1714141760;1044893000;387202019;14996519
700235;10;300000000;29315928000;14250442568;12530293000;5745983622;2044950000;619720050;158354100
7144;9;24000000;6427590000;3341669626;1498746000;509444000;7000000;0;22066000
401946;24;20000000;30819119000;2354652634;927824000;453537844;27771349000;723693301;15980638
406539;28;120000000;8165172000;5473258598;3141555000;2200358525;0;0;120000000
498592;28;120000000;4,10954E+11;1,12858E+11;35248906000;17261017976;3,75603E+11;95539868830;111063284
401819;3;400000000;67143239000;32922725270;57078580000;27099430701;1250000000;49890000;128723468
419202;19;60000000;1833685000;863932958;1833685000;863932958;0;0;29665080
667215;10;36000000;5638916000;3734514454;3291859000;1989897346;0;0;24090000
411146;13;60000000;4284622000;2295563231;4284622000;2295563231;0;0;54585782
99003;14;36000000;6090892000;2990155812;1686481000;938379117;77500000;77150000;34784888
418413;13;3000000;357356000;185620186;187250000;100861500;0;0;3000000
418402;27;42000000;27127625000;15569245202;1003432000;451185472;83900000;78790000;34196357
656485;9;30000000;3766326000;1973693057;1118279000;306909408;199226000;0;23686850
641656;12;300000000;75762340000;45345152128;22353253000;10465609693;0;0;284664102
406381;13;48000000;14388787000;7831208095;9097740000;4439650999;0;0;47900690
674416;14;20000000;2693296000;1199811599;491388000;217077500;55500000;40495000;18295000
440553;16;10000000;28933263000;17163943015;652663000;303479000;111450000;111148000;10000000
675102;27;1850000;1299555000;670298638;433418000;222945580;34000000;34000000;1850000
7186;1;18000000;8383238000;4567583772;1627948000;810480852;7000000;0;15322000
117134;21;30000000;6906992000;3219194346;6906992000;3219194346;0;0;29868860
431102;28;210000000;73364554000;36784831531;36769599000;17864486494;8931793000;4219495700;105955644
406457;22;36000000;15243806000;9230095089;11168219000;6598239134;0;0;36000000
526750;21;60000000;7798216000;4420463998;1453061000;785557566;158500000;157950000;51016997
650829;3;22000000;11329738000;7433103382;1078933000;559684500;0;0;20112000
418513;13;20000000;5270384000;2691966097;1028161000;495117797;245238000;129038000;19978900
597558;15;15000000;1733771000;969557773;465470000;243758000;27200000;15000000;15000000
650829;6;22000000;11329738000;7433103382;1078933000;559684500;0;0;13502375
406402;7;30000000;9523262000;5786865308;5442466000;3193107308;0;0;29896233
402282;14;30000000;4764913000;2858294276;1416282000;806373041;10000000;10000000;18405207
7233;19;36000000;5334731000;3414744914;1478445000;578813159;7000000;7000000;26909000
670561;21;15000000;4815085000;1841574365;3638553000;1153393700;50785000;0;14991599
650130;22;15000000;2214614000;1334739644;765890000;467756000;361730000;321700000;11922000
641478;21;20000000;18726457000;6439853615;10093786000;1049188000;0;0;19715000
648779;29;36000000;1455858000;816126920;1176671000;612397920;101995000;101702000;33804390
635617;27;120000000;10497888000;4720839543;2502474000;825117684;157018000;0;60058994
561204;28;60000000;4057077000;2191407767;3158450000;1395899416;0;0;35837551
98942;2;42000000;18877945000;11957244758;2803926000;1571109751;443000000;391654000;40849500
537894;21;54000000;1743078000;947173527;1743078000;947173527;0;0;50939842
7229;3;30000000;5199371000;3120129782;1466700000;562787000;7000000;0;29210000
661228;4;17000000;1886060000;1052719386;548580000;294020472;37000000;22500000;16995000
682900;4;60000000;1898061000;939509504;1871561000;939509504;26500000;0;55184647
406369;7;60000000;7451461000;5458474402;2169547000;1276733718;100000000;100000000;56300000
406539;24;120000000;8165172000;5473258598;3141555000;2200358525;0;0;120000000
418487;26;17000000;2547756000;1478660618;766396000;389460000;32000000;31750000;17000000
536726;5;50000000;4597383000;3059732881;1328442000;624931400;0;0;33612000
654886;5;300000000;75846139000;46610823617;19774735000;9836935243;0;0;204129500
418510;29;100000;204683000;104686051;28350000;10508000;0;0;100000
641677;5;300000000;75086458000;39912737130;18916054000;9561809119;776608000;481273891;260448728
418311;7;60000000;1728655000;1007213892;1728655000;1007213892;0;0;30436600
567481;10;84800000;7522079000;4027816538;3474679000;1662761948;0;0;46175084
641635;6;600000000;1,82192E+11;1,12528E+11;47933482000;23800819424;0;0;599460500
400944;8;60000000;8749455000;4696853575;5249427000;2901068378;99028000;67289000;30642000
641677;13;300000000;75086458000;39912737130;18916054000;9561809119;776608000;481273891;182229104
440504;13;28000000;17556699000;8489077080;1073876000;481965985;104020000;87800000;26665331
682914;13;60000000;1870653000;989775156;1870653000;989775156;0;0;45588571
597480;29;20000000;1454227000;819229461;490312000;211077000;19000000;19000000;11935000
417641;5;30600000;8636007000;4134156493;1864327000;890881041;207000000;0;30150000
119137;2;470000000;29462430000;9361416969;29462430000;9361416969;0;0;95385000
654886;1;300000000;75846139000;46610823617;19774735000;9836935243;0;0;261348000
418527;2;1000000;697373000;312270797;178150000;87466300;0;0;961700
641681;3;400000000;74095791000;38697340127;18880388000;9304817820;746000000;323822290;351317202
681312;27;2211000;1845777000;1008244928;730747000;421837000;32050000;16000000;2211000
656549;12;24000000;3243423000;1839287387;926384000;263764312;0;0;23477240
527933;7;60000000;4060727000;2198384084;2322040000;1203672084;984043000;653728000;30130620
656485;13;30000000;3766326000;1973693057;1118279000;306909408;199226000;0;28172428
672953;16;5000000;89115000;41355500;89115000;41355500;0;0;3500000
621729;16;120000000;6890351000;2836410680;2792827000;1169862707;0;0;119224677
110068;22;300000000;15009131000;2671691500;15009131000;2671691500;0;0;280471600
111804;26;30000000;3319375000;1668972650;892655000;259447840;0;0;23802570
685695;7;300000000;5,75404E+11;4,31287E+11;49235629000;27996861450;191300000;191300000;299861350
431133;7;30000000;9804992000;3366152092;7962376000;2397305987;69507000;2780000;29297700
406420;8;51000000;16445313000;9119246783;12046631000;6161983280;0;0;50968034
634530;9;30000000;1439194000;814437291;1191434000;691232291;0;0;27949080
418513;9;20000000;5270384000;2691966097;1028161000;495117797;245238000;129038000;19990000
406369;13;60000000;7451461000;5458474402;2169547000;1276733718;100000000;100000000;60000000
98984;14;60000000;5141543000;2711876772;1592832000;999725043;91000000;91000000;37921559
418401;20;60000000;10507823000;5223151948;2458465000;1032206841;1613500000;767617200;44225600
440551;8;10000000;2182420000;1348991294;735930000;471945130;32000000;32000000;9840000
99226;17;30000000;617252000;345979920;617252000;345979920;0;0;23784750
7190;22;75000000;6117288000;3501845841;1951575000;914856300;7000000;0;74985100
666503;22;51000000;27672762000;18038721921;1545407000;729326165;144000000;61372000;50524000
650829;14;22000000;11329738000;7433103382;1078933000;559684500;0;0;17552800
575968;9;25500000;4838164000;2932167860;802560000;439490000;245800000;75000000;25500000
418896;22;18000000;1260214000;779607577;684778000;405352463;32000000;32000000;18000000
98991;4;30000000;5619549000;3153508449;1339370000;879118164;181500000;181325000;29864058
537880;4;42000000;1841932000;871491494;1841932000;871491494;0;0;25739896
406472;8;40200000;7426480000;3845573800;4560693000;2327830270;0;0;23325852
411146;6;60000000;4284622000;2295563231;4284622000;2295563231;0;0;52317355
402267;7;35000000;4167870000;2428809727;1215072000;754557943;10000000;9900000;34105600
403410;12;2400000;92600000;53000000;92600000;53000000;0;0;2400000
424967;26;50000000;5678977000;2958345370;1400168000;592188300;1000000;0;40000000
650131;28;8000000;3918586000;2128127704;764615000;346372092;6000000;6000000;5650000
669055;12;30000000;7560088000;3359492366;6018061000;2698288647;76177000;0;19496218
663534;13;120000000;10976406000;6001231329;5646070000;2455799403;0;0;84445484
